student_id,gender,date_of_birth,region,school_id,grade_level,enrollment_year,program_type
S104498,Male,2007-08-17,Central,SCH_12,10,2020,Arts
S104499,Male,2005-04-18,West,SCH_4,12,2019,Commerce
S104500,Male,2000-08-11,East,SCH_6,7,2019,Science
S104501,Male,2006-01-10,South,SCH_19,6,2023,Science
S104502,Male,2007-02-20,North,SCH_9,9,2023,Arts
S104503,Male,2000-12-16,East,SCH_12,6,2021,Arts
S104504,Female,2008-10-23,South,SCH_15,8,2022,Science
S104505,Male,2005-04-12,North,SCH_16,9,2023,Arts
S104506,Male,2000-12-14,Central,SCH_13,6,2023,Science
S104507,Female,2000-06-30,East,SCH_7,6,2019,Science
S104508,Female,2001-09-28,East,SCH_20,6,2022,Arts
S104509,Female,2002-10-14,South,SCH_4,11,2021,Commerce
S104510,Male,2006-02-04,West,SCH_11,9,2023,Science
S104511,Female,2008-07-07,Central,SCH_8,6,2023,Arts
S104512,Male,2002-02-10,West,SCH_6,12,2023,Science
S104513,Male,2008-01-20,East,SCH_10,12,2019,Science
S104514,Male,2008-06-01,West,SCH_7,6,2023,Science
S104515,Female,2002-10-12,North,SCH_7,8,2023,Arts
S104516,Female,2005-10-12,Central,SCH_4,6,2019,Arts
S104517,Female,2000-01-29,West,SCH_3,12,2023,Arts
S104518,Female,2006-08-16,North,SCH_7,6,2022,Commerce
S104519,Female,2005-11-14,South,SCH_4,10,2022,Science
S104520,Male,2005-03-08,West,SCH_13,9,2019,Commerce
S104521,Male,2004-01-05,Central,SCH_20,10,2022,Science
S104522,Male,2003-05-11,North,SCH_17,11,2021,Arts
S104523,Male,2008-04-28,West,SCH_7,8,2023,Science
S104524,Female,2005-08-30,South,SCH_17,10,2021,Science
S104525,Female,2007-08-14,West,SCH_4,11,2022,Science
S104526,Male,2003-01-30,North,SCH_11,7,2019,Commerce
S104527,Female,2008-07-14,West,SCH_3,9,2019,Arts
S104528,Female,2000-03-06,Central,SCH_11,6,2021,Arts
S104529,Male,2007-04-04,East,SCH_3,10,2022,Science
S104530,Male,2008-11-09,North,SCH_12,10,2023,Arts
S104531,Female,2003-02-08,North,SCH_1,6,2022,Commerce
S104532,Female,2000-12-03,North,SCH_4,6,2022,Commerce
S104533,Male,2005-12-10,North,SCH_14,8,2019,Arts
S104534,Male,2004-09-24,West,SCH_1,10,2020,Commerce
S104535,Male,2001-03-22,Central,SCH_14,10,2023,Commerce
S104536,Female,2007-04-12,South,SCH_13,12,2023,Arts
S104537,Male,2007-06-11,Central,SCH_13,7,2019,Arts
S104538,Male,2007-04-16,North,SCH_15,12,2022,Science
S104539,Female,2008-01-23,West,SCH_17,11,2019,Science
S104540,Female,2000-10-07,West,SCH_12,7,2022,Commerce
S104541,Female,2008-07-11,North,SCH_14,12,2020,Arts
S104542,Female,2001-08-18,West,SCH_12,10,2020,Commerce
S104543,Female,2005-06-09,North,SCH_18,7,2021,Arts
S104544,Male,2007-07-13,Central,SCH_4,10,2022,Commerce
S104545,Male,2002-12-10,East,SCH_14,9,2019,Commerce
S104546,Female,2000-07-28,West,SCH_19,8,2019,Commerce
S104547,Female,2000-05-05,North,SCH_13,7,2019,Science
S104548,Female,2001-05-06,North,SCH_18,10,2021,Arts
S104549,Female,2008-03-26,West,SCH_11,7,2023,Commerce
S104550,Female,2002-08-27,South,SCH_6,11,2019,Science
S104551,Male,2001-08-03,North,SCH_9,8,2020,Commerce
S104552,Male,2007-09-25,West,SCH_12,9,2019,Commerce
S104553,Male,2006-04-24,North,SCH_19,6,2019,Arts
S104554,Male,2003-04-26,South,SCH_14,6,2019,Commerce
S104555,Female,2000-08-17,East,SCH_15,7,2023,Arts
S104556,Male,2000-07-07,South,SCH_11,10,2019,Science
S104557,Female,2005-08-19,Central,SCH_6,11,2023,Science
S104558,Female,2008-09-20,West,SCH_14,8,2023,Commerce
S104559,Female,2008-08-13,South,SCH_3,9,2021,Science
S104560,Male,2007-06-16,East,SCH_19,9,2020,Arts
S104561,Female,2001-05-16,North,SCH_20,12,2019,Arts
S104562,Male,2005-11-02,West,SCH_11,9,2019,Science
S104563,Male,2000-02-18,South,SCH_17,6,2019,Arts
S104564,Female,2007-11-25,East,SCH_17,8,2023,Arts
S104565,Female,2008-05-13,South,SCH_3,12,2022,Commerce
S104566,Female,2001-11-19,Central,SCH_14,6,2020,Commerce
S104567,Male,2001-01-21,West,SCH_7,7,2019,Arts
S104568,Female,2002-08-27,North,SCH_19,9,2022,Science
S104569,Male,2002-10-02,East,SCH_3,8,2022,Arts
S104570,Female,2006-03-15,South,SCH_2,9,2022,Commerce
S104571,Female,2004-09-20,West,SCH_17,6,2020,Science
S104572,Male,2005-06-27,South,SCH_9,6,2022,Arts
S104573,Male,2008-05-10,West,SCH_6,6,2019,Science
S104574,Male,2006-04-21,Central,SCH_9,9,2019,Science
S104575,Male,2006-04-02,South,SCH_5,8,2021,Science
S104576,Male,2008-06-24,Central,SCH_2,8,2023,Arts
S104577,Male,2004-05-26,East,SCH_15,7,2022,Commerce
S104578,Female,2004-11-24,Central,SCH_9,9,2023,Science
S104579,Female,2000-09-27,West,SCH_19,7,2023,Science
S104580,Male,2000-05-02,East,SCH_10,11,2023,Arts
S104581,Female,2007-05-27,South,SCH_4,7,2023,Commerce
S104582,Male,2003-07-04,South,SCH_10,7,2023,Commerce
S104583,Female,2003-12-15,West,SCH_8,7,2019,Arts
S104584,Female,2000-09-15,North,SCH_13,6,2020,Science
S104585,Male,2002-08-05,North,SCH_7,11,2022,Arts
S104586,Male,2005-09-25,South,SCH_7,12,2022,Commerce
S104587,Male,2002-05-12,West,SCH_4,7,2019,Science
S104588,Female,2001-06-08,North,SCH_15,8,2019,Science
S104589,Male,2002-06-06,Central,SCH_12,7,2023,Commerce
S104590,Female,2000-07-26,South,SCH_16,6,2020,Science
S104591,Male,2007-08-26,Central,SCH_6,10,2022,Arts
S104592,Female,2000-05-28,West,SCH_9,12,2021,Commerce
S104593,Female,2001-03-13,Central,SCH_3,11,2019,Commerce
S104594,Male,2006-01-11,North,SCH_8,10,2021,Science
S104595,Female,2008-08-27,North,SCH_7,10,2022,Commerce
S104596,Female,2004-09-17,East,SCH_4,11,2019,Arts
S104597,Male,2000-12-23,South,SCH_13,9,2022,Commerce
S104598,Female,2008-11-19,West,SCH_19,12,2019,Science
S104599,Male,2003-05-25,South,SCH_7,12,2022,Commerce
S104600,Male,2005-04-14,Central,SCH_10,8,2021,Science
S104601,Male,2001-03-31,West,SCH_12,6,2020,Science
S104602,Male,2007-09-24,West,SCH_3,11,2019,Arts
S104603,Female,2004-06-20,North,SCH_12,10,2021,Commerce
S104604,Female,2001-09-20,Central,SCH_19,6,2022,Arts
S104605,Female,2008-12-14,North,SCH_15,6,2021,Arts
S104606,Male,2007-11-19,North,SCH_8,9,2019,Commerce
S104607,Female,2001-04-30,East,SCH_12,10,2021,Arts
S104608,Female,2007-01-24,North,SCH_20,7,2022,Arts
S104609,Male,2000-07-18,South,SCH_6,6,2023,Science
S104610,Male,2001-01-05,West,SCH_10,10,2020,Arts
S104611,Female,2002-10-10,North,SCH_2,12,2020,Commerce
S104612,Male,2005-06-05,South,SCH_13,6,2023,Science
S104613,Male,2007-12-10,Central,SCH_7,9,2019,Arts
S104614,Male,2004-01-11,West,SCH_8,9,2021,Arts
S104615,Male,2000-09-04,Central,SCH_16,7,2021,Commerce
S104616,Female,2002-02-26,South,SCH_11,9,2023,Arts
S104617,Male,2006-04-30,Central,SCH_4,10,2023,Commerce
S104618,Male,2008-07-26,Central,SCH_17,11,2022,Arts
S104619,Male,2005-09-09,Central,SCH_16,9,2022,Arts
S104620,Male,2004-03-01,North,SCH_19,11,2020,Commerce
S104621,Male,2003-06-26,North,SCH_11,7,2019,Science
S104622,Male,2001-08-27,North,SCH_7,12,2019,Commerce
S104623,Male,2004-08-16,West,SCH_13,8,2023,Science
S104624,Male,2003-11-18,South,SCH_19,6,2020,Science
S104625,Female,2004-12-25,North,SCH_17,6,2020,Commerce
S104626,Male,2001-05-16,Central,SCH_13,10,2022,Commerce
S104627,Female,2008-08-21,Central,SCH_12,7,2021,Arts
S104628,Male,2008-01-12,Central,SCH_7,7,2019,Arts
S104629,Male,2001-07-02,Central,SCH_1,7,2020,Science
S104630,Male,2003-09-27,East,SCH_1,6,2022,Arts
S104631,Male,2002-04-18,West,SCH_20,9,2022,Commerce
S104632,Female,2003-12-01,South,SCH_14,6,2022,Science
S104633,Male,2003-12-19,South,SCH_15,6,2021,Arts
S104634,Male,2008-08-30,North,SCH_11,6,2020,Arts
S104635,Female,2002-04-27,East,SCH_9,12,2023,Commerce
S104636,Female,2001-09-05,South,SCH_17,12,2023,Commerce
S104637,Male,2001-02-15,West,SCH_4,9,2022,Arts
S104638,Female,2006-10-15,Central,SCH_20,8,2022,Science
S104639,Female,2001-11-08,North,SCH_19,10,2021,Science
S104640,Female,2000-06-07,West,SCH_7,8,2022,Commerce
S104641,Male,2005-08-23,South,SCH_1,8,2020,Commerce
S104642,Male,2001-01-07,East,SCH_9,6,2022,Commerce
S104643,Male,2006-03-22,North,SCH_13,8,2022,Arts
S104644,Female,2003-01-01,South,SCH_2,6,2020,Arts
S104645,Male,2007-01-02,North,SCH_2,6,2019,Commerce
S104646,Female,2001-08-25,South,SCH_15,10,2023,Science
S104647,Male,2000-08-03,Central,SCH_17,7,2022,Commerce
S104648,Male,2005-06-19,East,SCH_13,6,2020,Commerce
S104649,Female,2004-04-13,Central,SCH_7,12,2023,Science
S104650,Male,2005-01-14,South,SCH_9,8,2021,Science
S104651,Female,2005-05-16,West,SCH_12,10,2019,Science
S104652,Female,2008-04-23,Central,SCH_3,11,2022,Science
S104653,Male,2007-11-27,West,SCH_15,11,2019,Arts
S104654,Female,2001-12-27,South,SCH_7,11,2022,Arts
S104655,Male,2003-05-29,East,SCH_1,8,2022,Commerce
S104656,Male,2007-02-14,West,SCH_14,7,2022,Arts
S104657,Female,2002-12-01,South,SCH_19,9,2019,Commerce
S104658,Male,2001-11-06,West,SCH_16,7,2021,Commerce
S104659,Female,2007-12-30,Central,SCH_10,10,2020,Science
S104660,Male,2000-10-09,South,SCH_1,7,2020,Science
S104661,Male,2002-12-17,Central,SCH_5,11,2021,Arts
S104662,Male,2007-11-21,North,SCH_3,7,2021,Arts
S104663,Male,2007-01-28,South,SCH_17,10,2022,Arts
S104664,Male,2008-08-10,West,SCH_18,10,2022,Arts
S104665,Female,2005-03-23,North,SCH_19,11,2020,Science
S104666,Female,2008-02-18,Central,SCH_18,12,2022,Science
S104667,Female,2003-02-26,Central,SCH_16,8,2022,Arts
S104668,Female,2007-11-29,West,SCH_2,6,2021,Commerce
S104669,Female,2002-08-05,North,SCH_15,9,2019,Science
S104670,Female,2001-10-26,East,SCH_13,9,2023,Science
S104671,Male,2004-09-13,West,SCH_13,11,2023,Science
S104672,Male,2003-02-22,Central,SCH_16,12,2022,Science
S104673,Female,2000-03-07,South,SCH_8,9,2022,Arts
S104674,Female,2005-08-15,North,SCH_11,7,2023,Arts
S104675,Male,2001-09-28,East,SCH_8,10,2021,Commerce
S104676,Male,2000-11-09,South,SCH_10,12,2023,Science
S104677,Male,2001-07-18,North,SCH_1,10,2023,Arts
S104678,Female,2004-05-20,West,SCH_12,11,2023,Arts
S104679,Female,2002-04-05,West,SCH_9,10,2022,Science
S104680,Female,2006-12-28,North,SCH_5,6,2022,Arts
S104681,Male,2003-01-10,East,SCH_9,10,2023,Arts
S104682,Male,2002-10-22,North,SCH_16,10,2022,Arts
S104683,Female,2006-03-01,South,SCH_18,12,2023,Commerce
S104684,Female,2001-10-23,South,SCH_8,7,2021,Arts
S104685,Male,2002-03-15,West,SCH_11,8,2022,Science
S104686,Male,2006-09-17,North,SCH_20,9,2019,Science
S104687,Male,2008-09-09,West,SCH_19,7,2022,Science
S104688,Male,2001-06-19,East,SCH_4,7,2021,Arts
S104689,Female,2003-10-23,South,SCH_20,7,2021,Commerce
S104690,Male,2003-05-20,Central,SCH_10,9,2022,Arts
S104691,Male,2007-03-09,Central,SCH_13,11,2020,Science
S104692,Male,2008-12-24,North,SCH_20,7,2023,Commerce
S104693,Female,2007-09-11,North,SCH_14,8,2023,Commerce
S104694,Female,2005-04-04,Central,SCH_2,11,2021,Arts
S104695,Male,2005-12-04,North,SCH_4,10,2022,Science
S104696,Male,2001-09-19,South,SCH_7,8,2020,Arts
S104697,Male,2002-01-18,East,SCH_19,12,2019,Science
S104698,Female,2000-04-14,East,SCH_17,11,2023,Commerce
S104699,Female,2006-12-17,West,SCH_16,10,2020,Arts
S104700,Female,2000-02-15,South,SCH_13,10,2023,Commerce
S104701,Male,2007-11-10,North,SCH_18,7,2022,Science
S104702,Female,2003-09-16,North,SCH_12,7,2023,Commerce
S104703,Male,2003-05-24,West,SCH_1,9,2019,Commerce
S104704,Male,2002-09-08,West,SCH_15,6,2022,Commerce
S104705,Male,2002-08-17,North,SCH_3,8,2021,Arts
S104706,Female,2004-02-24,North,SCH_6,9,2020,Science
S104707,Male,2005-01-10,South,SCH_14,9,2023,Commerce
S104708,Female,2007-12-02,West,SCH_6,8,2022,Commerce
S104709,Female,2006-11-01,South,SCH_1,11,2022,Commerce
S104710,Male,2007-01-27,North,SCH_20,12,2023,Commerce
S104711,Male,2007-01-02,Central,SCH_6,8,2021,Science
S104712,Female,2004-01-21,Central,SCH_8,10,2023,Science
S104713,Male,2004-04-08,North,SCH_15,12,2021,Arts
S104714,Female,2007-01-31,West,SCH_14,6,2023,Science
S104715,Male,2004-02-16,Central,SCH_16,11,2022,Science
S104716,Female,2005-08-25,West,SCH_20,7,2019,Commerce
S104717,Female,2005-06-23,Central,SCH_16,6,2019,Arts
S104718,Female,2006-04-09,West,SCH_19,6,2022,Arts
S104719,Female,2005-05-27,Central,SCH_1,7,2019,Commerce
S104720,Male,2008-12-22,West,SCH_4,6,2021,Arts
S104721,Male,2002-06-30,South,SCH_10,11,2022,Science
S104722,Female,2003-07-18,West,SCH_20,11,2021,Arts
S104723,Female,2007-09-09,South,SCH_18,11,2022,Commerce
S104724,Male,2004-12-07,South,SCH_2,9,2021,Arts
S104725,Male,2007-07-15,North,SCH_4,9,2021,Arts
S104726,Male,2004-10-19,South,SCH_15,11,2019,Arts
S104727,Male,2000-04-24,East,SCH_4,7,2022,Commerce
S104728,Male,2004-05-22,South,SCH_16,7,2023,Science
S104729,Male,2003-08-15,West,SCH_15,8,2019,Arts
S104730,Female,2005-02-03,South,SCH_18,8,2021,Science
S104731,Male,2006-09-10,West,SCH_7,11,2021,Science
S104732,Male,2006-09-07,West,SCH_15,12,2023,Science
S104733,Female,2003-01-03,East,SCH_11,6,2023,Arts
S104734,Male,2002-09-04,South,SCH_19,6,2021,Science
S104735,Male,2004-02-14,South,SCH_8,7,2023,Arts
S104736,Male,2003-01-31,Central,SCH_1,12,2020,Arts
S104737,Male,2000-10-23,Central,SCH_3,6,2019,Arts
S104738,Male,2008-05-07,North,SCH_5,10,2022,Science
S104739,Female,2006-02-03,West,SCH_18,9,2023,Arts
S104740,Male,2008-12-30,East,SCH_12,6,2023,Commerce
S104741,Female,2008-04-02,Central,SCH_12,6,2020,Commerce
S104742,Female,2006-06-20,South,SCH_19,8,2022,Commerce
S104743,Male,2002-11-28,North,SCH_9,10,2020,Arts
S104744,Female,2000-09-15,East,SCH_11,6,2022,Commerce
S104745,Male,2005-08-16,South,SCH_17,9,2019,Arts
S104746,Female,2005-09-27,South,SCH_16,6,2023,Arts
S104747,Female,2006-01-17,West,SCH_4,7,2019,Arts
S104748,Male,2005-03-07,West,SCH_10,10,2022,Science
S104749,Male,2000-06-24,Central,SCH_15,6,2023,Commerce
S104750,Male,2008-05-31,Central,SCH_19,12,2020,Arts
S104751,Male,2002-09-27,South,SCH_3,10,2021,Commerce
S104752,Male,2005-04-02,South,SCH_5,6,2020,Commerce
S104753,Female,2006-11-07,Central,SCH_11,9,2021,Science
S104754,Female,2004-07-25,Central,SCH_5,9,2020,Commerce
S104755,Female,2000-10-02,South,SCH_7,10,2022,Arts
S104756,Female,2006-12-20,East,SCH_6,11,2019,Arts
S104757,Female,2001-11-06,South,SCH_13,8,2021,Commerce
S104758,Female,2004-12-28,East,SCH_2,8,2022,Commerce
S104759,Female,2002-11-17,East,SCH_19,7,2019,Science
S104760,Male,2003-09-18,South,SCH_11,11,2019,Arts
S104761,Male,2008-05-30,North,SCH_20,8,2023,Commerce
S104762,Female,2008-12-03,Central,SCH_5,10,2023,Commerce
S104763,Female,2005-10-04,West,SCH_9,8,2023,Arts
S104764,Male,2001-06-30,South,SCH_6,7,2021,Commerce
S104765,Male,2003-02-09,East,SCH_17,6,2021,Science
S104766,Male,2005-09-14,South,SCH_19,8,2019,Commerce
S104767,Male,2005-08-02,Central,SCH_8,10,2021,Commerce
S104768,Female,2001-03-14,East,SCH_7,10,2019,Science
S104769,Male,2004-10-18,West,SCH_5,7,2022,Science
S104770,Female,2004-06-03,West,SCH_15,12,2020,Science
S104771,Female,2005-01-23,West,SCH_10,7,2019,Arts
S104772,Female,2007-03-27,North,SCH_16,12,2019,Commerce
S104773,Male,2004-05-19,East,SCH_9,9,2022,Commerce
S104774,Male,2004-07-21,East,SCH_7,9,2023,Science
S104775,Female,2000-11-02,North,SCH_11,9,2023,Arts
S104776,Female,2001-09-10,East,SCH_9,12,2023,Science
S104777,Female,2003-02-06,North,SCH_17,6,2019,Commerce
S104778,Male,2003-10-27,South,SCH_9,10,2019,Arts
S104779,Female,2006-08-01,Central,SCH_3,9,2021,Arts
S104780,Male,2006-02-06,West,SCH_8,10,2021,Commerce
S104781,Female,2003-10-11,North,SCH_19,7,2020,Arts
S104782,Female,2004-08-26,North,SCH_20,6,2020,Arts
S104783,Female,2005-10-16,North,SCH_16,7,2021,Science
S104784,Male,2006-05-28,South,SCH_7,10,2019,Arts
S104785,Male,2007-07-02,North,SCH_7,11,2022,Science
S104786,Female,2000-06-29,Central,SCH_20,12,2021,Arts
S104787,Male,2006-10-17,Central,SCH_13,11,2019,Science
S104788,Female,2004-01-27,West,SCH_3,9,2021,Science
S104789,Male,2002-07-02,South,SCH_12,11,2023,Arts
S104790,Male,2004-04-06,Central,SCH_8,7,2021,Science
S104791,Male,2005-10-14,East,SCH_13,12,2023,Commerce
S104792,Female,2002-11-10,East,SCH_20,11,2019,Commerce
S104793,Male,2004-06-23,East,SCH_16,8,2023,Arts
S104794,Male,2006-08-28,North,SCH_7,6,2021,Arts
S104795,Female,2004-06-26,North,SCH_4,10,2023,Arts
S104796,Female,2004-05-01,East,SCH_12,12,2022,Commerce
S104797,Female,2005-09-17,West,SCH_17,9,2023,Arts
S104798,Female,2003-08-01,West,SCH_1,7,2023,Arts
S104799,Male,2002-04-01,North,SCH_17,6,2020,Science
S104800,Male,2001-08-24,East,SCH_2,9,2022,Arts
S104801,Male,2004-06-08,West,SCH_6,7,2019,Commerce
S104802,Male,2002-02-23,North,SCH_12,11,2023,Commerce
S104803,Male,2003-04-26,East,SCH_11,12,2022,Arts
S104804,Female,2001-11-01,South,SCH_11,10,2019,Commerce
S104805,Male,2003-06-20,East,SCH_18,12,2022,Science
S104806,Male,2003-01-01,East,SCH_8,8,2020,Science
S104807,Male,2006-12-01,Central,SCH_7,8,2019,Arts
S104808,Female,2005-06-20,Central,SCH_14,12,2019,Arts
S104809,Female,2007-02-21,South,SCH_16,11,2023,Science
S104810,Male,2000-04-10,South,SCH_12,10,2021,Science
S104811,Female,2007-01-05,East,SCH_9,6,2019,Arts
S104812,Female,2004-11-14,West,SCH_20,10,2019,Commerce
S104813,Female,2000-06-24,South,SCH_16,11,2020,Arts
S104814,Female,2000-08-25,East,SCH_19,7,2020,Arts
S104815,Female,2008-02-05,North,SCH_16,12,2020,Arts
S104816,Female,2008-07-27,Central,SCH_9,12,2023,Arts
S104817,Female,2003-01-27,West,SCH_13,12,2019,Arts
S104818,Male,2007-12-28,East,SCH_5,12,2020,Arts
S104819,Male,2005-05-31,North,SCH_19,6,2020,Arts
S104820,Female,2006-12-17,Central,SCH_10,8,2022,Commerce
S104821,Male,2008-03-13,North,SCH_7,11,2022,Arts
S104822,Male,2005-06-26,East,SCH_9,7,2020,Science
S104823,Female,2004-03-17,South,SCH_14,11,2023,Arts
S104824,Male,2002-01-24,Central,SCH_15,9,2021,Commerce
S104825,Female,2006-03-08,North,SCH_13,9,2022,Science
S104826,Female,2003-02-20,South,SCH_10,9,2022,Arts
S104827,Female,2003-11-12,West,SCH_14,8,2019,Arts
S104828,Male,2000-05-19,East,SCH_12,10,2019,Science
S104829,Male,2001-06-24,East,SCH_19,6,2020,Arts
S104830,Male,2003-11-15,Central,SCH_6,12,2019,Commerce
S104831,Male,2000-09-26,North,SCH_12,8,2019,Arts
S104832,Female,2002-11-01,West,SCH_13,7,2021,Commerce
S104833,Female,2005-03-05,Central,SCH_8,7,2023,Arts
S104834,Male,2001-05-20,Central,SCH_16,9,2020,Science
S104835,Female,2003-02-03,North,SCH_2,6,2021,Commerce
S104836,Female,2005-09-10,West,SCH_7,9,2020,Arts
S104837,Male,2008-08-11,North,SCH_12,7,2023,Arts
S104838,Female,2008-11-16,East,SCH_7,7,2020,Science
S104839,Male,2005-02-15,South,SCH_19,12,2019,Science
S104840,Female,2002-12-28,East,SCH_14,10,2023,Commerce
S104841,Male,2002-03-23,East,SCH_9,12,2021,Commerce
S104842,Female,2000-12-27,Central,SCH_18,10,2021,Commerce
S104843,Female,2003-12-27,East,SCH_11,12,2022,Arts
S104844,Male,2002-07-17,West,SCH_16,10,2021,Arts
S104845,Male,2000-04-09,East,SCH_19,9,2022,Commerce
S104846,Male,2004-08-08,West,SCH_11,11,2019,Arts
S104847,Male,2005-08-18,North,SCH_18,6,2021,Science
S104848,Female,2007-07-07,Central,SCH_11,10,2023,Arts
S104849,Female,2002-11-18,West,SCH_4,8,2022,Commerce
S104850,Male,2008-09-20,East,SCH_18,10,2021,Arts
S104851,Female,2006-11-14,Central,SCH_19,9,2019,Science
S104852,Male,2002-07-09,Central,SCH_13,6,2023,Commerce
S104853,Male,2008-10-19,West,SCH_4,10,2023,Commerce
S104854,Female,2006-09-03,West,SCH_10,12,2019,Commerce
S104855,Female,2001-09-23,South,SCH_5,6,2021,Commerce
S104856,Male,2001-11-12,South,SCH_3,8,2020,Arts
S104857,Male,2006-01-13,Central,SCH_16,7,2021,Science
S104858,Male,2006-07-10,South,SCH_8,12,2022,Arts
S104859,Female,2006-04-26,East,SCH_7,6,2022,Arts
S104860,Female,2005-10-30,North,SCH_19,11,2021,Commerce
S104861,Female,2002-01-23,Central,SCH_14,10,2022,Science
S104862,Female,2004-01-04,North,SCH_15,12,2020,Arts
S104863,Male,2008-11-17,South,SCH_17,9,2020,Science
S104864,Male,2001-12-20,West,SCH_1,11,2023,Science
S104865,Male,2000-03-15,Central,SCH_6,11,2022,Science
S104866,Male,2003-07-17,South,SCH_15,9,2021,Science
S104867,Male,2005-04-06,East,SCH_12,9,2023,Arts
S104868,Male,2007-04-27,Central,SCH_20,9,2020,Science
S104869,Female,2000-03-02,Central,SCH_2,11,2023,Arts
S104870,Female,2002-05-23,West,SCH_5,6,2019,Science
S104871,Male,2000-11-15,Central,SCH_9,9,2022,Science
S104872,Male,2005-11-19,West,SCH_20,7,2021,Arts
S104873,Female,2003-12-23,South,SCH_14,11,2020,Commerce
S104874,Female,2002-05-23,East,SCH_18,11,2023,Arts
S104875,Female,2004-10-11,East,SCH_8,11,2021,Science
S104876,Female,2008-03-20,Central,SCH_2,8,2022,Arts
S104877,Male,2006-04-21,Central,SCH_9,6,2021,Science
S104878,Male,2004-04-04,South,SCH_7,6,2022,Arts
S104879,Male,2007-03-02,West,SCH_18,9,2022,Arts
S104880,Male,2000-04-21,East,SCH_16,11,2022,Arts
S104881,Male,2008-04-20,West,SCH_5,12,2023,Commerce
S104882,Female,2008-05-03,South,SCH_15,11,2022,Arts
S104883,Male,2001-04-05,East,SCH_5,9,2021,Arts
S104884,Female,2007-07-18,East,SCH_11,6,2019,Commerce
S104885,Male,2002-06-05,North,SCH_14,9,2021,Commerce
S104886,Male,2003-01-20,South,SCH_19,9,2023,Science
S104887,Male,2002-12-11,South,SCH_3,9,2022,Science
S104888,Male,2001-06-03,North,SCH_10,9,2019,Arts
S104889,Male,2002-03-22,West,SCH_6,9,2023,Science
S104890,Female,2008-09-04,North,SCH_3,10,2020,Arts
S104891,Female,2006-04-02,South,SCH_2,10,2020,Commerce
S104892,Female,2005-04-08,West,SCH_13,11,2020,Commerce
S104893,Male,2004-05-23,East,SCH_18,11,2019,Arts
S104894,Male,2002-07-15,North,SCH_2,12,2021,Science
S104895,Female,2001-07-10,West,SCH_15,12,2019,Science
S104896,Male,2007-05-20,West,SCH_5,10,2019,Science
S104897,Male,2006-03-31,West,SCH_15,6,2019,Arts
S104898,Female,2002-11-21,North,SCH_17,8,2020,Science
S104899,Male,2001-08-01,East,SCH_2,6,2021,Commerce
S104900,Female,2001-06-25,West,SCH_18,12,2019,Commerce
S104901,Male,2005-12-01,North,SCH_15,11,2021,Commerce
S104902,Female,2006-03-01,South,SCH_20,10,2022,Commerce
S104903,Male,2002-11-18,North,SCH_3,6,2019,Commerce
S104904,Male,2007-05-14,North,SCH_5,8,2019,Commerce
S104905,Female,2001-04-18,North,SCH_11,9,2019,Commerce
S104906,Male,2007-07-07,West,SCH_9,7,2022,Commerce
S104907,Male,2006-04-19,North,SCH_5,10,2022,Commerce
S104908,Female,2002-06-23,South,SCH_1,10,2020,Arts
S104909,Male,2005-04-29,West,SCH_14,8,2023,Arts
S104910,Female,2001-01-20,South,SCH_5,9,2021,Commerce
S104911,Male,2000-03-02,Central,SCH_8,9,2023,Commerce
S104912,Male,2001-05-29,North,SCH_14,7,2019,Commerce
S104913,Male,2001-03-05,West,SCH_16,9,2019,Science
S104914,Male,2001-08-02,West,SCH_6,8,2020,Arts
S104915,Female,2004-04-09,North,SCH_8,11,2023,Commerce
S104916,Male,2003-03-10,East,SCH_2,9,2019,Arts
S104917,Female,2007-08-22,East,SCH_19,11,2023,Commerce
S104918,Male,2003-08-16,South,SCH_9,12,2020,Science
S104919,Male,2007-06-15,North,SCH_5,12,2023,Commerce
S104920,Male,2006-06-16,North,SCH_5,11,2021,Arts
S104921,Male,2001-04-15,Central,SCH_19,8,2020,Arts
S104922,Female,2003-11-17,East,SCH_4,10,2023,Arts
S104923,Female,2004-07-23,East,SCH_16,10,2019,Arts
S104924,Female,2004-01-08,North,SCH_16,10,2022,Commerce
S104925,Female,2002-03-19,South,SCH_16,6,2022,Science
S104926,Male,2000-06-20,North,SCH_7,10,2020,Science
S104927,Female,2007-03-08,South,SCH_18,8,2022,Commerce
S104928,Female,2000-01-31,East,SCH_1,7,2021,Commerce
S104929,Male,2000-02-16,Central,SCH_3,12,2020,Arts
S104930,Male,2000-05-09,West,SCH_8,9,2019,Commerce
S104931,Male,2006-07-27,East,SCH_1,10,2019,Science
S104932,Male,2002-09-04,South,SCH_7,6,2020,Commerce
S104933,Female,2004-07-03,North,SCH_7,12,2022,Commerce
S104934,Female,2004-05-23,East,SCH_8,12,2022,Science
S104935,Male,2000-02-27,Central,SCH_19,11,2019,Science
S104936,Male,2003-02-03,South,SCH_17,6,2021,Commerce
S104937,Male,2007-10-30,North,SCH_11,8,2022,Arts
S104938,Female,2003-09-15,West,SCH_15,7,2021,Arts
S104939,Female,2002-02-06,South,SCH_9,10,2022,Arts
S104940,Male,2001-11-13,North,SCH_17,10,2020,Science
S104941,Male,2005-07-01,West,SCH_11,6,2023,Science
S104942,Female,2008-11-07,North,SCH_6,8,2019,Arts
S104943,Male,2008-05-02,West,SCH_9,6,2020,Commerce
S104944,Male,2006-05-22,West,SCH_18,6,2022,Commerce
