student_id,academic_year,total_days,days_present,attendance_pct,chronic_absentee,attendance_trend
S104134,2020-21,180,80,44.44,True,Stable
S104135,2021-22,180,99,55.0,True,Improving
S104136,2021-22,180,127,70.56,True,Improving
S104137,2019-20,180,84,46.67,True,Improving
S104138,2019-20,180,174,96.67,False,Stable
S104139,2020-21,180,130,72.22,True,Stable
S104140,2019-20,180,130,72.22,True,Improving
S104141,2021-22,180,92,51.11,True,Stable
S104142,2021-22,180,110,61.11,True,Stable
S104143,2019-20,180,149,82.78,False,Stable
S104144,2020-21,180,140,77.78,False,Improving
S104145,2021-22,180,131,72.78,True,Stable
S104146,2022-23,180,149,82.78,False,Stable
S104147,2022-23,180,176,97.78,False,Improving
S104148,2019-20,180,138,76.67,False,Stable
S104149,2020-21,180,79,43.89,True,Improving
S104150,2019-20,180,78,43.33,True,Declining
S104151,2020-21,180,130,72.22,True,Declining
S104152,2020-21,180,115,63.89,True,Stable
S104153,2022-23,180,115,63.89,True,Stable
S104154,2021-22,180,168,93.33,False,Stable
S104155,2021-22,180,60,33.33,True,Stable
S104156,2019-20,180,98,54.44,True,Stable
S104157,2019-20,180,96,53.33,True,Improving
S104158,2020-21,180,77,42.78,True,Improving
S104159,2021-22,180,131,72.78,True,Improving
S104160,2020-21,180,138,76.67,False,Stable
S104161,2022-23,180,173,96.11,False,Declining
S104162,2022-23,180,65,36.11,True,Stable
S104163,2020-21,180,160,88.89,False,Improving
S104164,2020-21,180,81,45.0,True,Improving
S104165,2020-21,180,70,38.89,True,Stable
S104166,2020-21,180,149,82.78,False,Improving
S104167,2020-21,180,131,72.78,True,Stable
S104168,2022-23,180,68,37.78,True,Improving
S104169,2022-23,180,72,40.0,True,Stable
S104170,2022-23,180,62,34.44,True,Stable
S104171,2019-20,180,126,70.0,True,Declining
S104172,2022-23,180,66,36.67,True,Stable
S104173,2021-22,180,126,70.0,True,Improving
S104174,2021-22,180,134,74.44,True,Declining
S104175,2020-21,180,105,58.33,True,Improving
S104176,2022-23,180,117,65.0,True,Stable
S104177,2020-21,180,87,48.33,True,Improving
S104178,2020-21,180,176,97.78,False,Improving
S104179,2021-22,180,165,91.67,False,Stable
S104180,2021-22,180,90,50.0,True,Improving
S104181,2020-21,180,111,61.67,True,Stable
S104182,2021-22,180,68,37.78,True,Stable
S104183,2020-21,180,150,83.33,False,Declining
S104184,2020-21,180,135,75.0,False,Stable
S104185,2020-21,180,67,37.22,True,Stable
S104186,2019-20,180,167,92.78,False,Declining
S104187,2021-22,180,164,91.11,False,Improving
S104188,2021-22,180,145,80.56,False,Declining
S104189,2022-23,180,77,42.78,True,Declining
S104190,2021-22,180,179,99.44,False,Declining
S104191,2022-23,180,153,85.0,False,Stable
S104192,2020-21,180,108,60.0,True,Stable
S104193,2019-20,180,70,38.89,True,Declining
S104194,2020-21,180,176,97.78,False,Improving
S104195,2020-21,180,61,33.89,True,Improving
S104196,2020-21,180,88,48.89,True,Stable
S104197,2022-23,180,114,63.33,True,Declining
S104198,2019-20,180,112,62.22,True,Improving
S104199,2020-21,180,85,47.22,True,Stable
S104200,2022-23,180,110,61.11,True,Improving
S104201,2020-21,180,137,76.11,False,Stable
S104202,2019-20,180,178,98.89,False,Stable
S104203,2020-21,180,151,83.89,False,Improving
S104204,2020-21,180,158,87.78,False,Improving
S104205,2021-22,180,65,36.11,True,Improving
S104206,2022-23,180,159,88.33,False,Improving
S104207,2019-20,180,71,39.44,True,Stable
S104208,2022-23,180,93,51.67,True,Declining
S104209,2021-22,180,129,71.67,True,Stable
S104210,2020-21,180,123,68.33,True,Declining
S104211,2019-20,180,96,53.33,True,Declining
S104212,2019-20,180,96,53.33,True,Stable
S104213,2022-23,180,67,37.22,True,Improving
S104214,2020-21,180,96,53.33,True,Declining
S104215,2021-22,180,179,99.44,False,Stable
S104216,2020-21,180,163,90.56,False,Declining
S104217,2022-23,180,156,86.67,False,Stable
S104218,2019-20,180,175,97.22,False,Declining
S104219,2019-20,180,164,91.11,False,Declining
S104220,2020-21,180,105,58.33,True,Declining
S104221,2020-21,180,90,50.0,True,Stable
S104222,2020-21,180,157,87.22,False,Stable
S104223,2020-21,180,70,38.89,True,Declining
S104224,2021-22,180,95,52.78,True,Declining
S104225,2021-22,180,127,70.56,True,Stable
S104226,2021-22,180,76,42.22,True,Stable
S104227,2021-22,180,75,41.67,True,Stable
S104228,2022-23,180,89,49.44,True,Improving
S104229,2019-20,180,98,54.44,True,Improving
S104230,2019-20,180,103,57.22,True,Improving
S104231,2022-23,180,172,95.56,False,Declining
S104232,2022-23,180,128,71.11,True,Stable
S104233,2021-22,180,163,90.56,False,Stable
S104234,2020-21,180,175,97.22,False,Declining
S104235,2019-20,180,96,53.33,True,Improving
S104236,2022-23,180,166,92.22,False,Improving
S104237,2020-21,180,85,47.22,True,Declining
S104238,2021-22,180,151,83.89,False,Declining
S104239,2022-23,180,142,78.89,False,Improving
S104240,2019-20,180,80,44.44,True,Declining
S104241,2019-20,180,151,83.89,False,Declining
S104242,2019-20,180,78,43.33,True,Declining
S104243,2022-23,180,159,88.33,False,Improving
S104244,2019-20,180,70,38.89,True,Stable
S104245,2021-22,180,78,43.33,True,Stable
S104246,2019-20,180,128,71.11,True,Stable
S104247,2021-22,180,61,33.89,True,Improving
S104248,2019-20,180,84,46.67,True,Improving
S104249,2021-22,180,174,96.67,False,Stable
S104250,2022-23,180,149,82.78,False,Stable
S104251,2021-22,180,89,49.44,True,Improving
S104252,2022-23,180,76,42.22,True,Declining
S104253,2020-21,180,144,80.0,False,Stable
S104254,2021-22,180,143,79.44,False,Stable
S104255,2022-23,180,77,42.78,True,Declining
S104256,2020-21,180,170,94.44,False,Stable
S104257,2019-20,180,139,77.22,False,Stable
S104258,2020-21,180,151,83.89,False,Improving
S104259,2021-22,180,135,75.0,False,Improving
S104260,2020-21,180,99,55.0,True,Stable
S104261,2019-20,180,65,36.11,True,Declining
S104262,2020-21,180,147,81.67,False,Improving
S104263,2021-22,180,173,96.11,False,Stable
S104264,2021-22,180,102,56.67,True,Improving
S104265,2022-23,180,129,71.67,True,Stable
S104266,2019-20,180,76,42.22,True,Improving
S104267,2019-20,180,101,56.11,True,Declining
S104268,2020-21,180,78,43.33,True,Stable
S104269,2019-20,180,170,94.44,False,Improving
S104270,2021-22,180,171,95.0,False,Declining
S104271,2020-21,180,114,63.33,True,Improving
S104272,2022-23,180,151,83.89,False,Improving
S104273,2020-21,180,88,48.89,True,Improving
S104274,2020-21,180,172,95.56,False,Declining
S104275,2022-23,180,113,62.78,True,Improving
S104276,2020-21,180,130,72.22,True,Declining
S104277,2019-20,180,142,78.89,False,Improving
S104278,2020-21,180,67,37.22,True,Improving
S104279,2020-21,180,67,37.22,True,Declining
S104280,2020-21,180,128,71.11,True,Stable
S104281,2021-22,180,102,56.67,True,Stable
S104282,2021-22,180,157,87.22,False,Stable
S104283,2019-20,180,109,60.56,True,Improving
S104284,2022-23,180,144,80.0,False,Stable
S104285,2021-22,180,63,35.0,True,Stable
S104286,2021-22,180,167,92.78,False,Improving
S104287,2019-20,180,95,52.78,True,Declining
S104288,2019-20,180,64,35.56,True,Stable
S104289,2022-23,180,172,95.56,False,Improving
S104290,2020-21,180,146,81.11,False,Stable
S104291,2020-21,180,78,43.33,True,Declining
S104292,2022-23,180,101,56.11,True,Stable
S104293,2022-23,180,169,93.89,False,Stable
S104294,2022-23,180,74,41.11,True,Declining
S104295,2019-20,180,117,65.0,True,Stable
S104296,2020-21,180,73,40.56,True,Stable
S104297,2022-23,180,107,59.44,True,Improving
S104298,2022-23,180,131,72.78,True,Stable
S104299,2020-21,180,132,73.33,True,Stable
S104300,2020-21,180,163,90.56,False,Declining
S104301,2019-20,180,134,74.44,True,Improving
S104302,2021-22,180,167,92.78,False,Improving
S104303,2021-22,180,169,93.89,False,Improving
S104304,2019-20,180,141,78.33,False,Stable
S104305,2019-20,180,122,67.78,True,Improving
S104306,2020-21,180,114,63.33,True,Declining
S104307,2019-20,180,91,50.56,True,Declining
S104308,2019-20,180,167,92.78,False,Stable
S104309,2022-23,180,95,52.78,True,Improving
S104310,2019-20,180,168,93.33,False,Stable
S104311,2019-20,180,144,80.0,False,Declining
S104312,2022-23,180,150,83.33,False,Improving
S104313,2020-21,180,171,95.0,False,Stable
S104314,2020-21,180,165,91.67,False,Stable
S104315,2019-20,180,144,80.0,False,Declining
S104316,2019-20,180,134,74.44,True,Improving
S104317,2021-22,180,116,64.44,True,Improving
S104318,2022-23,180,103,57.22,True,Declining
S104319,2021-22,180,173,96.11,False,Stable
S104320,2019-20,180,93,51.67,True,Stable
S104321,2021-22,180,110,61.11,True,Improving
S104322,2021-22,180,128,71.11,True,Stable
S104323,2020-21,180,151,83.89,False,Stable
S104324,2022-23,180,175,97.22,False,Stable
S104325,2020-21,180,69,38.33,True,Declining
S104326,2020-21,180,171,95.0,False,Declining
S104327,2021-22,180,71,39.44,True,Declining
S104328,2022-23,180,100,55.56,True,Declining
S104329,2019-20,180,62,34.44,True,Stable
S104330,2022-23,180,124,68.89,True,Improving
S104331,2020-21,180,160,88.89,False,Stable
S104332,2021-22,180,99,55.0,True,Improving
S104333,2019-20,180,172,95.56,False,Improving
S104334,2020-21,180,124,68.89,True,Declining
S104335,2021-22,180,136,75.56,False,Stable
S104336,2020-21,180,161,89.44,False,Stable
S104337,2021-22,180,138,76.67,False,Declining
S104338,2022-23,180,130,72.22,True,Declining
S104339,2020-21,180,89,49.44,True,Stable
S104340,2022-23,180,147,81.67,False,Stable
S104341,2022-23,180,131,72.78,True,Improving
S104342,2021-22,180,126,70.0,True,Declining
S104343,2019-20,180,138,76.67,False,Improving
S104344,2022-23,180,159,88.33,False,Declining
S104345,2020-21,180,164,91.11,False,Declining
S104346,2020-21,180,102,56.67,True,Declining
S104347,2021-22,180,112,62.22,True,Declining
S104348,2022-23,180,137,76.11,False,Stable
S104349,2019-20,180,150,83.33,False,Declining
S104350,2019-20,180,89,49.44,True,Declining
S104351,2020-21,180,100,55.56,True,Stable
S104352,2021-22,180,103,57.22,True,Improving
S104353,2022-23,180,96,53.33,True,Stable
S104354,2020-21,180,176,97.78,False,Declining
S104355,2021-22,180,65,36.11,True,Declining
S104356,2019-20,180,142,78.89,False,Declining
S104357,2020-21,180,96,53.33,True,Improving
S104358,2021-22,180,60,33.33,True,Stable
S104359,2019-20,180,148,82.22,False,Stable
S104360,2021-22,180,69,38.33,True,Stable
S104361,2020-21,180,169,93.89,False,Stable
S104362,2022-23,180,85,47.22,True,Stable
S104363,2021-22,180,146,81.11,False,Stable
S104364,2022-23,180,76,42.22,True,Stable
S104365,2020-21,180,123,68.33,True,Stable
S104366,2019-20,180,153,85.0,False,Stable
S104367,2021-22,180,86,47.78,True,Improving
S104368,2019-20,180,134,74.44,True,Declining
S104369,2022-23,180,127,70.56,True,Improving
S104370,2022-23,180,77,42.78,True,Declining
S104371,2019-20,180,142,78.89,False,Improving
S104372,2020-21,180,159,88.33,False,Stable
S104373,2022-23,180,167,92.78,False,Declining
S104374,2020-21,180,169,93.89,False,Improving
S104375,2019-20,180,109,60.56,True,Declining
S104376,2020-21,180,149,82.78,False,Improving
S104377,2022-23,180,124,68.89,True,Improving
S104378,2019-20,180,79,43.89,True,Declining
S104379,2020-21,180,121,67.22,True,Declining
S104380,2020-21,180,134,74.44,True,Improving
S104381,2021-22,180,118,65.56,True,Declining
S104382,2022-23,180,84,46.67,True,Stable
S104383,2021-22,180,142,78.89,False,Improving
S104384,2020-21,180,155,86.11,False,Declining
S104385,2022-23,180,124,68.89,True,Stable
S104386,2019-20,180,124,68.89,True,Improving
S104387,2019-20,180,126,70.0,True,Declining
S104388,2019-20,180,117,65.0,True,Declining
S104389,2020-21,180,169,93.89,False,Stable
S104390,2020-21,180,99,55.0,True,Declining
S104391,2019-20,180,155,86.11,False,Declining
S104392,2021-22,180,106,58.89,True,Improving
S104393,2021-22,180,159,88.33,False,Declining
S104394,2022-23,180,102,56.67,True,Stable
S104395,2022-23,180,67,37.22,True,Stable
S104396,2019-20,180,153,85.0,False,Declining
S104397,2020-21,180,162,90.0,False,Declining
S104398,2020-21,180,121,67.22,True,Stable
S104399,2022-23,180,179,99.44,False,Stable
S104400,2019-20,180,93,51.67,True,Stable
S104401,2022-23,180,67,37.22,True,Improving
S104402,2021-22,180,84,46.67,True,Declining
S104403,2019-20,180,85,47.22,True,Declining
S104404,2019-20,180,150,83.33,False,Declining
S104405,2019-20,180,113,62.78,True,Stable
S104406,2021-22,180,142,78.89,False,Improving
S104407,2019-20,180,146,81.11,False,Declining
S104408,2022-23,180,100,55.56,True,Stable
S104409,2021-22,180,139,77.22,False,Improving
S104410,2020-21,180,131,72.78,True,Declining
S104411,2022-23,180,122,67.78,True,Declining
S104412,2022-23,180,153,85.0,False,Stable
S104413,2022-23,180,131,72.78,True,Improving
S104414,2021-22,180,134,74.44,True,Improving
S104415,2022-23,180,66,36.67,True,Stable
S104416,2021-22,180,144,80.0,False,Stable
S104417,2019-20,180,157,87.22,False,Declining
S104418,2020-21,180,144,80.0,False,Declining
S104419,2019-20,180,128,71.11,True,Stable
S104420,2022-23,180,109,60.56,True,Stable
S104421,2021-22,180,102,56.67,True,Declining
S104422,2021-22,180,76,42.22,True,Declining
S104423,2019-20,180,80,44.44,True,Declining
S104424,2022-23,180,65,36.11,True,Declining
S104425,2020-21,180,168,93.33,False,Improving
S104426,2021-22,180,130,72.22,True,Declining
S104427,2021-22,180,134,74.44,True,Improving
S104428,2022-23,180,141,78.33,False,Declining
S104429,2021-22,180,97,53.89,True,Declining
S104430,2022-23,180,122,67.78,True,Stable
S104431,2022-23,180,71,39.44,True,Stable
S104432,2020-21,180,179,99.44,False,Improving
S104433,2022-23,180,81,45.0,True,Improving
S104434,2019-20,180,62,34.44,True,Declining
S104435,2020-21,180,78,43.33,True,Stable
S104436,2022-23,180,102,56.67,True,Stable
S104437,2022-23,180,146,81.11,False,Declining
S104438,2020-21,180,157,87.22,False,Improving
S104439,2021-22,180,126,70.0,True,Declining
S104440,2020-21,180,146,81.11,False,Stable
S104441,2021-22,180,172,95.56,False,Improving
S104442,2020-21,180,64,35.56,True,Declining
S104443,2020-21,180,88,48.89,True,Stable
S104444,2019-20,180,157,87.22,False,Improving
S104445,2020-21,180,167,92.78,False,Stable
S104446,2019-20,180,64,35.56,True,Declining
S104447,2022-23,180,152,84.44,False,Improving
S104448,2021-22,180,104,57.78,True,Stable
S104449,2021-22,180,113,62.78,True,Declining
S104450,2019-20,180,83,46.11,True,Declining
S104451,2021-22,180,162,90.0,False,Declining
S104452,2021-22,180,80,44.44,True,Stable
S104453,2020-21,180,91,50.56,True,Stable
S104454,2019-20,180,166,92.22,False,Declining
S104455,2021-22,180,64,35.56,True,Improving
S104456,2022-23,180,121,67.22,True,Stable
S104457,2019-20,180,77,42.78,True,Declining
S104458,2020-21,180,161,89.44,False,Declining
S104459,2022-23,180,94,52.22,True,Improving
S104460,2021-22,180,161,89.44,False,Stable
S104461,2021-22,180,139,77.22,False,Stable
S104462,2019-20,180,158,87.78,False,Declining
S104463,2021-22,180,173,96.11,False,Declining
S104464,2019-20,180,147,81.67,False,Improving
S104465,2021-22,180,159,88.33,False,Improving
S104466,2022-23,180,64,35.56,True,Stable
S104467,2020-21,180,68,37.78,True,Declining
S104468,2022-23,180,63,35.0,True,Declining
S104469,2020-21,180,92,51.11,True,Stable
S104470,2019-20,180,150,83.33,False,Declining
S104471,2021-22,180,81,45.0,True,Stable
S104472,2022-23,180,118,65.56,True,Stable
S104473,2021-22,180,70,38.89,True,Improving
S104474,2019-20,180,128,71.11,True,Declining
S104475,2020-21,180,69,38.33,True,Stable
S104476,2022-23,180,62,34.44,True,Stable
S104477,2020-21,180,74,41.11,True,Improving
S104478,2020-21,180,169,93.89,False,Stable
S104479,2019-20,180,96,53.33,True,Improving
S104480,2020-21,180,99,55.0,True,Stable
S104481,2019-20,180,76,42.22,True,Declining
S104482,2020-21,180,79,43.89,True,Improving
S104483,2020-21,180,174,96.67,False,Stable
S104484,2022-23,180,63,35.0,True,Improving
S104485,2019-20,180,157,87.22,False,Declining
S104486,2021-22,180,93,51.67,True,Stable
S104487,2021-22,180,154,85.56,False,Improving
S104488,2021-22,180,93,51.67,True,Declining
S104489,2022-23,180,126,70.0,True,Declining
S104490,2022-23,180,87,48.33,True,Declining
S104491,2020-21,180,164,91.11,False,Improving
S104492,2020-21,180,160,88.89,False,Stable
S104493,2021-22,180,175,97.22,False,Declining
S104494,2020-21,180,152,84.44,False,Declining
S104495,2020-21,180,138,76.67,False,Declining
S104496,2022-23,180,95,52.78,True,Stable
S104497,2021-22,180,94,52.22,True,Declining
S104498,2019-20,180,100,55.56,True,Declining
S104499,2021-22,180,118,65.56,True,Improving
S104500,2022-23,180,133,73.89,True,Stable
S104501,2021-22,180,76,42.22,True,Declining
S104502,2019-20,180,89,49.44,True,Improving
S104503,2020-21,180,113,62.78,True,Improving
S104504,2021-22,180,111,61.67,True,Stable
S104505,2022-23,180,131,72.78,True,Declining
S104506,2022-23,180,82,45.56,True,Declining
S104507,2021-22,180,78,43.33,True,Stable
S104508,2020-21,180,96,53.33,True,Declining
S104509,2020-21,180,118,65.56,True,Stable
S104510,2022-23,180,166,92.22,False,Declining
S104511,2022-23,180,95,52.78,True,Improving
S104512,2019-20,180,127,70.56,True,Declining
S104513,2020-21,180,85,47.22,True,Improving
S104514,2021-22,180,170,94.44,False,Improving
S104515,2022-23,180,163,90.56,False,Improving
S104516,2022-23,180,86,47.78,True,Stable
S104517,2022-23,180,136,75.56,False,Declining
S104518,2022-23,180,121,67.22,True,Stable
S104519,2020-21,180,121,67.22,True,Improving
S104520,2022-23,180,111,61.67,True,Declining
S104521,2020-21,180,103,57.22,True,Improving
S104522,2019-20,180,157,87.22,False,Declining
S104523,2019-20,180,92,51.11,True,Declining
S104524,2021-22,180,169,93.89,False,Stable
S104525,2022-23,180,149,82.78,False,Improving
S104526,2021-22,180,143,79.44,False,Stable
S104527,2020-21,180,122,67.78,True,Declining
S104528,2021-22,180,131,72.78,True,Stable
S104529,2021-22,180,139,77.22,False,Improving
S104530,2022-23,180,128,71.11,True,Declining
S104531,2020-21,180,93,51.67,True,Stable
S104532,2020-21,180,170,94.44,False,Improving
S104533,2022-23,180,86,47.78,True,Declining
S104534,2020-21,180,95,52.78,True,Declining
S104535,2019-20,180,63,35.0,True,Stable
S104536,2022-23,180,165,91.67,False,Improving
S104537,2022-23,180,112,62.22,True,Stable
S104538,2022-23,180,173,96.11,False,Stable
S104539,2019-20,180,130,72.22,True,Improving
S104540,2020-21,180,96,53.33,True,Declining
S104541,2019-20,180,159,88.33,False,Declining
S104542,2019-20,180,147,81.67,False,Stable
S104543,2019-20,180,138,76.67,False,Declining
S104544,2021-22,180,109,60.56,True,Improving
S104545,2020-21,180,172,95.56,False,Stable
S104546,2020-21,180,129,71.67,True,Improving
S104547,2022-23,180,85,47.22,True,Improving
S104548,2022-23,180,149,82.78,False,Stable
S104549,2021-22,180,179,99.44,False,Declining
S104550,2019-20,180,178,98.89,False,Stable
S104551,2022-23,180,84,46.67,True,Stable
S104552,2020-21,180,92,51.11,True,Improving
S104553,2022-23,180,126,70.0,True,Declining
S104554,2019-20,180,132,73.33,True,Stable
S104555,2021-22,180,96,53.33,True,Improving
S104556,2019-20,180,97,53.89,True,Improving
S104557,2022-23,180,153,85.0,False,Improving
S104558,2021-22,180,86,47.78,True,Stable
S104559,2021-22,180,72,40.0,True,Improving
S104560,2019-20,180,82,45.56,True,Declining
S104561,2022-23,180,126,70.0,True,Declining
S104562,2019-20,180,146,81.11,False,Improving
S104563,2022-23,180,158,87.78,False,Stable
S104564,2022-23,180,177,98.33,False,Stable
S104565,2020-21,180,147,81.67,False,Declining
S104566,2021-22,180,114,63.33,True,Improving
S104567,2022-23,180,96,53.33,True,Stable
S104568,2019-20,180,71,39.44,True,Stable
S104569,2019-20,180,113,62.78,True,Stable
S104570,2020-21,180,79,43.89,True,Improving
S104571,2020-21,180,77,42.78,True,Improving
S104572,2020-21,180,66,36.67,True,Improving
S104573,2021-22,180,175,97.22,False,Improving
S104574,2020-21,180,177,98.33,False,Improving
S104575,2021-22,180,149,82.78,False,Stable
S104576,2020-21,180,135,75.0,False,Stable
S104577,2021-22,180,157,87.22,False,Stable
S104578,2022-23,180,171,95.0,False,Improving
S104579,2020-21,180,155,86.11,False,Improving
S104580,2021-22,180,153,85.0,False,Declining
S104581,2022-23,180,61,33.89,True,Improving
S104582,2020-21,180,113,62.78,True,Declining
S104583,2022-23,180,67,37.22,True,Declining
S104584,2020-21,180,92,51.11,True,Improving
S104585,2019-20,180,105,58.33,True,Declining
S104586,2021-22,180,101,56.11,True,Stable
S104587,2019-20,180,178,98.89,False,Stable
S104588,2021-22,180,177,98.33,False,Declining
S104589,2019-20,180,153,85.0,False,Stable
S104590,2020-21,180,122,67.78,True,Declining
S104591,2019-20,180,176,97.78,False,Stable
S104592,2020-21,180,168,93.33,False,Declining
S104593,2021-22,180,165,91.67,False,Stable
S104594,2020-21,180,168,93.33,False,Improving
S104595,2019-20,180,151,83.89,False,Improving
S104596,2022-23,180,136,75.56,False,Declining
S104597,2021-22,180,147,81.67,False,Improving
S104598,2022-23,180,92,51.11,True,Stable
S104599,2022-23,180,128,71.11,True,Stable
S104600,2022-23,180,171,95.0,False,Improving
S104601,2022-23,180,129,71.67,True,Improving
S104602,2022-23,180,63,35.0,True,Improving
S104603,2019-20,180,165,91.67,False,Stable
S104604,2020-21,180,166,92.22,False,Declining
S104605,2020-21,180,117,65.0,True,Stable
S104606,2022-23,180,157,87.22,False,Stable
S104607,2019-20,180,88,48.89,True,Stable
S104608,2022-23,180,179,99.44,False,Declining
S104609,2022-23,180,80,44.44,True,Stable
S104610,2021-22,180,85,47.22,True,Improving
S104611,2019-20,180,155,86.11,False,Stable
S104612,2022-23,180,145,80.56,False,Declining
S104613,2020-21,180,100,55.56,True,Declining
S104614,2021-22,180,137,76.11,False,Declining
S104615,2022-23,180,93,51.67,True,Improving
S104616,2022-23,180,160,88.89,False,Declining
S104617,2022-23,180,103,57.22,True,Improving
S104618,2019-20,180,60,33.33,True,Improving
S104619,2022-23,180,91,50.56,True,Stable
S104620,2020-21,180,91,50.56,True,Improving
S104621,2021-22,180,110,61.11,True,Stable
S104622,2019-20,180,177,98.33,False,Declining
S104623,2021-22,180,83,46.11,True,Declining
S104624,2020-21,180,103,57.22,True,Stable
S104625,2022-23,180,144,80.0,False,Stable
S104626,2019-20,180,135,75.0,False,Declining
S104627,2022-23,180,143,79.44,False,Stable
S104628,2019-20,180,96,53.33,True,Declining
S104629,2022-23,180,143,79.44,False,Declining
S104630,2020-21,180,125,69.44,True,Improving
S104631,2020-21,180,73,40.56,True,Improving
S104632,2022-23,180,76,42.22,True,Stable
S104633,2020-21,180,147,81.67,False,Declining
S104634,2022-23,180,153,85.0,False,Declining
S104635,2019-20,180,74,41.11,True,Stable
S104636,2020-21,180,120,66.67,True,Improving
S104637,2019-20,180,108,60.0,True,Improving
S104638,2022-23,180,157,87.22,False,Declining
S104639,2019-20,180,176,97.78,False,Stable
S104640,2021-22,180,67,37.22,True,Stable
S104641,2022-23,180,165,91.67,False,Declining
S104642,2020-21,180,62,34.44,True,Declining
S104643,2020-21,180,134,74.44,True,Stable
S104644,2021-22,180,86,47.78,True,Stable
S104645,2022-23,180,68,37.78,True,Declining
S104646,2022-23,180,74,41.11,True,Stable
S104647,2022-23,180,91,50.56,True,Stable
S104648,2022-23,180,177,98.33,False,Improving
S104649,2019-20,180,70,38.89,True,Declining
S104650,2022-23,180,62,34.44,True,Declining
S104651,2019-20,180,85,47.22,True,Declining
S104652,2019-20,180,66,36.67,True,Stable
S104653,2020-21,180,151,83.89,False,Stable
S104654,2022-23,180,114,63.33,True,Improving
S104655,2019-20,180,98,54.44,True,Stable
S104656,2022-23,180,63,35.0,True,Stable
S104657,2021-22,180,89,49.44,True,Declining
S104658,2019-20,180,97,53.89,True,Improving
S104659,2020-21,180,110,61.11,True,Stable
S104660,2022-23,180,137,76.11,False,Stable
S104661,2020-21,180,95,52.78,True,Improving
S104662,2019-20,180,154,85.56,False,Improving
S104663,2019-20,180,174,96.67,False,Stable
S104664,2020-21,180,142,78.89,False,Stable
S104665,2022-23,180,172,95.56,False,Stable
S104666,2019-20,180,176,97.78,False,Stable
S104667,2021-22,180,119,66.11,True,Improving
S104668,2020-21,180,110,61.11,True,Improving
S104669,2019-20,180,135,75.0,False,Improving
S104670,2022-23,180,108,60.0,True,Improving
S104671,2019-20,180,74,41.11,True,Declining
S104672,2022-23,180,132,73.33,True,Improving
S104673,2022-23,180,150,83.33,False,Improving
S104674,2019-20,180,143,79.44,False,Improving
S104675,2021-22,180,87,48.33,True,Stable
S104676,2022-23,180,84,46.67,True,Stable
S104677,2020-21,180,139,77.22,False,Improving
S104678,2022-23,180,141,78.33,False,Improving
S104679,2022-23,180,173,96.11,False,Declining
S104680,2021-22,180,95,52.78,True,Declining
S104681,2022-23,180,63,35.0,True,Declining
S104682,2019-20,180,80,44.44,True,Improving
S104683,2021-22,180,150,83.33,False,Stable
S104684,2022-23,180,124,68.89,True,Stable
S104685,2019-20,180,128,71.11,True,Improving
S104686,2019-20,180,167,92.78,False,Stable
S104687,2022-23,180,169,93.89,False,Stable
S104688,2020-21,180,69,38.33,True,Stable
S104689,2020-21,180,109,60.56,True,Stable
S104690,2022-23,180,144,80.0,False,Stable
S104691,2022-23,180,69,38.33,True,Declining
S104692,2019-20,180,149,82.78,False,Declining
S104693,2022-23,180,75,41.67,True,Stable
S104694,2022-23,180,97,53.89,True,Stable
S104695,2019-20,180,126,70.0,True,Declining
S104696,2022-23,180,79,43.89,True,Declining
S104697,2022-23,180,170,94.44,False,Stable
S104698,2022-23,180,128,71.11,True,Stable
S104699,2019-20,180,129,71.67,True,Declining
S104700,2022-23,180,84,46.67,True,Stable
S104701,2020-21,180,148,82.22,False,Declining
S104702,2022-23,180,113,62.78,True,Declining
S104703,2020-21,180,71,39.44,True,Declining
S104704,2022-23,180,124,68.89,True,Stable
S104705,2019-20,180,113,62.78,True,Improving
S104706,2020-21,180,165,91.67,False,Stable
S104707,2022-23,180,126,70.0,True,Improving
S104708,2022-23,180,80,44.44,True,Stable
S104709,2022-23,180,64,35.56,True,Declining
S104710,2022-23,180,117,65.0,True,Stable
S104711,2019-20,180,138,76.67,False,Improving
S104712,2021-22,180,63,35.0,True,Stable
S104713,2020-21,180,78,43.33,True,Improving
S104714,2022-23,180,140,77.78,False,Declining
S104715,2019-20,180,114,63.33,True,Declining
S104716,2021-22,180,120,66.67,True,Declining
S104717,2019-20,180,131,72.78,True,Improving
S104718,2022-23,180,160,88.89,False,Improving
S104719,2021-22,180,83,46.11,True,Declining
S104720,2020-21,180,127,70.56,True,Improving
S104721,2020-21,180,147,81.67,False,Stable
S104722,2019-20,180,78,43.33,True,Declining
S104723,2020-21,180,83,46.11,True,Stable
S104724,2020-21,180,113,62.78,True,Stable
S104725,2021-22,180,164,91.11,False,Improving
S104726,2020-21,180,168,93.33,False,Declining
S104727,2021-22,180,80,44.44,True,Stable
S104728,2021-22,180,140,77.78,False,Improving
S104729,2021-22,180,131,72.78,True,Stable
S104730,2020-21,180,154,85.56,False,Improving
S104731,2019-20,180,78,43.33,True,Stable
S104732,2019-20,180,134,74.44,True,Stable
S104733,2020-21,180,112,62.22,True,Improving
S104734,2021-22,180,169,93.89,False,Improving
S104735,2020-21,180,109,60.56,True,Improving
S104736,2022-23,180,82,45.56,True,Improving
S104737,2019-20,180,96,53.33,True,Stable
S104738,2021-22,180,87,48.33,True,Declining
S104739,2020-21,180,146,81.11,False,Improving
S104740,2021-22,180,135,75.0,False,Improving
