student_id,academic_year,dropout_flag,dropout_reason,intervention_required,retention_status
S104323,2020-21,False,N/A,False,Retained
S104324,2022-23,False,N/A,False,Retained
S104325,2020-21,False,N/A,False,Retained
S104326,2020-21,False,N/A,False,Retained
S104327,2021-22,False,N/A,False,Retained
S104328,2022-23,False,N/A,False,Retained
S104329,2019-20,False,N/A,False,Retained
S104330,2022-23,False,N/A,False,Retained
S104331,2020-21,False,N/A,False,Retained
S104332,2021-22,False,N/A,False,Retained
S104333,2019-20,False,N/A,False,Retained
S104334,2020-21,False,N/A,False,Retained
S104335,2021-22,False,N/A,False,Retained
S104336,2020-21,False,N/A,False,Retained
S104337,2021-22,False,N/A,False,Retained
S104338,2022-23,False,N/A,False,Retained
S104339,2020-21,False,N/A,False,Retained
S104340,2022-23,False,N/A,False,Retained
S104341,2022-23,True,Low Attendance,True,Dropped
S104342,2021-22,False,N/A,False,Retained
S104343,2019-20,True,Low Attendance,True,Dropped
S104344,2022-23,False,N/A,False,Retained
S104345,2020-21,False,N/A,False,Retained
S104346,2020-21,False,N/A,False,Retained
S104347,2021-22,False,N/A,False,Retained
S104348,2022-23,False,N/A,False,Retained
S104349,2019-20,False,N/A,False,Retained
S104350,2019-20,False,N/A,False,Retained
S104351,2020-21,True,Poor Academic Performance,True,Dropped
S104352,2021-22,False,N/A,False,Retained
S104353,2022-23,False,N/A,False,Retained
S104354,2020-21,False,N/A,False,Retained
S104355,2021-22,True,Low Attendance,True,Dropped
S104356,2019-20,False,N/A,False,Retained
S104357,2020-21,False,N/A,False,Retained
S104358,2021-22,False,N/A,False,Retained
S104359,2019-20,False,N/A,False,Retained
S104360,2021-22,False,N/A,False,Retained
S104361,2020-21,False,N/A,False,Retained
S104362,2022-23,True,Financial Issues,True,Dropped
S104363,2021-22,False,N/A,False,Retained
S104364,2022-23,False,N/A,False,Retained
S104365,2020-21,False,N/A,False,Retained
S104366,2019-20,False,N/A,False,Retained
S104367,2021-22,True,Poor Academic Performance,True,Dropped
S104368,2019-20,True,Poor Academic Performance,True,Dropped
S104369,2022-23,False,N/A,False,Retained
S104370,2022-23,False,N/A,False,Retained
S104371,2019-20,False,N/A,False,Retained
S104372,2020-21,False,N/A,False,Retained
S104373,2022-23,False,N/A,False,Retained
S104374,2020-21,False,N/A,False,Retained
S104375,2019-20,False,N/A,False,Retained
S104376,2020-21,False,N/A,False,Retained
S104377,2022-23,True,Poor Academic Performance,True,Dropped
S104378,2019-20,False,N/A,False,Retained
S104379,2020-21,False,N/A,False,Retained
S104380,2020-21,False,N/A,False,Retained
S104381,2021-22,False,N/A,False,Retained
S104382,2022-23,False,N/A,False,Retained
S104383,2021-22,False,N/A,False,Retained
S104384,2020-21,False,N/A,False,Retained
S104385,2022-23,False,N/A,False,Retained
S104386,2019-20,False,N/A,False,Retained
S104387,2019-20,True,Financial Issues,True,Dropped
S104388,2019-20,False,N/A,False,Retained
S104389,2020-21,False,N/A,False,Retained
S104390,2020-21,False,N/A,False,Retained
S104391,2019-20,False,N/A,False,Retained
S104392,2021-22,False,N/A,False,Retained
S104393,2021-22,False,N/A,False,Retained
S104394,2022-23,True,Personal Reasons,True,Dropped
S104395,2022-23,False,N/A,False,Retained
S104396,2019-20,False,N/A,False,Retained
S104397,2020-21,False,N/A,False,Retained
S104398,2020-21,False,N/A,False,Retained
S104399,2022-23,False,N/A,False,Retained
S104400,2019-20,False,N/A,False,Retained
S104401,2022-23,False,N/A,False,Retained
S104402,2021-22,False,N/A,False,Retained
S104403,2019-20,False,N/A,False,Retained
S104404,2019-20,False,N/A,False,Retained
S104405,2019-20,False,N/A,False,Retained
S104406,2021-22,False,N/A,False,Retained
S104407,2019-20,False,N/A,False,Retained
S104408,2022-23,False,N/A,False,Retained
S104409,2021-22,False,N/A,False,Retained
S104410,2020-21,False,N/A,False,Retained
S104411,2022-23,False,N/A,False,Retained
S104412,2022-23,False,N/A,False,Retained
S104413,2022-23,False,N/A,False,Retained
S104414,2021-22,False,N/A,False,Retained
S104415,2022-23,True,Personal Reasons,True,Dropped
S104416,2021-22,False,N/A,False,Retained
S104417,2019-20,False,N/A,False,Retained
S104418,2020-21,False,N/A,False,Retained
S104419,2019-20,False,N/A,False,Retained
S104420,2022-23,False,N/A,False,Retained
S104421,2021-22,True,Poor Academic Performance,True,Dropped
S104422,2021-22,False,N/A,False,Retained
S104423,2019-20,False,N/A,False,Retained
S104424,2022-23,False,N/A,False,Retained
S104425,2020-21,False,N/A,False,Retained
S104426,2021-22,False,N/A,False,Retained
S104427,2021-22,False,N/A,False,Retained
S104428,2022-23,False,N/A,False,Retained
S104429,2021-22,True,Low Attendance,True,Dropped
S104430,2022-23,False,N/A,False,Retained
S104431,2022-23,False,N/A,False,Retained
S104432,2020-21,False,N/A,False,Retained
S104433,2022-23,True,Poor Academic Performance,True,Dropped
S104434,2019-20,False,N/A,False,Retained
S104435,2020-21,False,N/A,False,Retained
S104436,2022-23,False,N/A,False,Retained
S104437,2022-23,False,N/A,False,Retained
S104438,2020-21,False,N/A,False,Retained
S104439,2021-22,False,N/A,False,Retained
S104440,2020-21,False,N/A,False,Retained
S104441,2021-22,False,N/A,False,Retained
S104442,2020-21,False,N/A,False,Retained
S104443,2020-21,False,N/A,False,Retained
S104444,2019-20,False,N/A,False,Retained
S104445,2020-21,False,N/A,False,Retained
S104446,2019-20,True,Low Attendance,True,Dropped
S104447,2022-23,False,N/A,False,Retained
S104448,2021-22,False,N/A,False,Retained
S104449,2021-22,False,N/A,False,Retained
S104450,2019-20,True,Financial Issues,True,Dropped
S104451,2021-22,False,N/A,False,Retained
S104452,2021-22,False,N/A,False,Retained
S104453,2020-21,False,N/A,False,Retained
S104454,2019-20,False,N/A,False,Retained
S104455,2021-22,False,N/A,False,Retained
S104456,2022-23,False,N/A,False,Retained
S104457,2019-20,False,N/A,False,Retained
S104458,2020-21,False,N/A,False,Retained
S104459,2022-23,False,N/A,False,Retained
S104460,2021-22,False,N/A,False,Retained
S104461,2021-22,False,N/A,False,Retained
S104462,2019-20,False,N/A,False,Retained
S104463,2021-22,False,N/A,False,Retained
S104464,2019-20,False,N/A,False,Retained
S104465,2021-22,False,N/A,False,Retained
S104466,2022-23,False,N/A,False,Retained
S104467,2020-21,False,N/A,False,Retained
S104468,2022-23,False,N/A,False,Retained
S104469,2020-21,True,Low Attendance,True,Dropped
S104470,2019-20,False,N/A,False,Retained
S104471,2021-22,False,N/A,False,Retained
S104472,2022-23,False,N/A,False,Retained
S104473,2021-22,False,N/A,False,Retained
S104474,2019-20,False,N/A,False,Retained
S104475,2020-21,False,N/A,False,Retained
S104476,2022-23,False,N/A,False,Retained
S104477,2020-21,True,Low Attendance,True,Dropped
S104478,2020-21,False,N/A,False,Retained
S104479,2019-20,False,N/A,False,Retained
S104480,2020-21,False,N/A,False,Retained
S104481,2019-20,False,N/A,False,Retained
S104482,2020-21,False,N/A,False,Retained
S104483,2020-21,False,N/A,False,Retained
S104484,2022-23,False,N/A,False,Retained
S104485,2019-20,False,N/A,False,Retained
S104486,2021-22,False,N/A,False,Retained
S104487,2021-22,False,N/A,False,Retained
S104488,2021-22,False,N/A,False,Retained
S104489,2022-23,True,Financial Issues,True,Dropped
S104490,2022-23,False,N/A,False,Retained
S104491,2020-21,False,N/A,False,Retained
S104492,2020-21,False,N/A,False,Retained
S104493,2021-22,False,N/A,False,Retained
S104494,2020-21,False,N/A,False,Retained
S104495,2020-21,False,N/A,False,Retained
S104496,2022-23,False,N/A,False,Retained
S104497,2021-22,False,N/A,False,Retained
S104498,2019-20,False,N/A,False,Retained
S104499,2021-22,False,N/A,False,Retained
S104500,2022-23,False,N/A,False,Retained
S104501,2021-22,True,Personal Reasons,True,Dropped
S104502,2019-20,False,N/A,False,Retained
S104503,2020-21,False,N/A,False,Retained
S104504,2021-22,False,N/A,False,Retained
S104505,2022-23,False,N/A,False,Retained
S104506,2022-23,False,N/A,False,Retained
S104507,2021-22,False,N/A,False,Retained
S104508,2020-21,False,N/A,False,Retained
S104509,2020-21,False,N/A,False,Retained
S104510,2022-23,False,N/A,False,Retained
S104511,2022-23,True,Personal Reasons,True,Dropped
S104512,2019-20,False,N/A,False,Retained
S104513,2020-21,True,Low Attendance,True,Dropped
S104514,2021-22,False,N/A,False,Retained
S104515,2022-23,False,N/A,False,Retained
S104516,2022-23,False,N/A,False,Retained
S104517,2022-23,False,N/A,False,Retained
S104518,2022-23,False,N/A,False,Retained
S104519,2020-21,False,N/A,False,Retained
S104520,2022-23,False,N/A,False,Retained
S104521,2020-21,True,Personal Reasons,True,Dropped
S104522,2019-20,False,N/A,False,Retained
S104523,2019-20,False,N/A,False,Retained
S104524,2021-22,False,N/A,False,Retained
S104525,2022-23,False,N/A,False,Retained
S104526,2021-22,False,N/A,False,Retained
S104527,2020-21,False,N/A,False,Retained
S104528,2021-22,False,N/A,False,Retained
S104529,2021-22,False,N/A,False,Retained
S104530,2022-23,False,N/A,False,Retained
S104531,2020-21,True,Personal Reasons,True,Dropped
S104532,2020-21,False,N/A,False,Retained
S104533,2022-23,True,Financial Issues,True,Dropped
S104534,2020-21,False,N/A,False,Retained
S104535,2019-20,False,N/A,False,Retained
S104536,2022-23,False,N/A,False,Retained
S104537,2022-23,False,N/A,False,Retained
S104538,2022-23,False,N/A,False,Retained
S104539,2019-20,False,N/A,False,Retained
S104540,2020-21,False,N/A,False,Retained
S104541,2019-20,False,N/A,False,Retained
S104542,2019-20,False,N/A,False,Retained
S104543,2019-20,False,N/A,False,Retained
S104544,2021-22,False,N/A,False,Retained
S104545,2020-21,False,N/A,False,Retained
S104546,2020-21,False,N/A,False,Retained
S104547,2022-23,True,Financial Issues,True,Dropped
S104548,2022-23,False,N/A,False,Retained
S104549,2021-22,False,N/A,False,Retained
S104550,2019-20,False,N/A,False,Retained
S104551,2022-23,True,Personal Reasons,True,Dropped
S104552,2020-21,False,N/A,False,Retained
S104553,2022-23,False,N/A,False,Retained
S104554,2019-20,False,N/A,False,Retained
S104555,2021-22,False,N/A,False,Retained
S104556,2019-20,True,Low Attendance,True,Dropped
S104557,2022-23,False,N/A,False,Retained
S104558,2021-22,False,N/A,False,Retained
S104559,2021-22,False,N/A,False,Retained
S104560,2019-20,False,N/A,False,Retained
S104561,2022-23,False,N/A,False,Retained
S104562,2019-20,False,N/A,False,Retained
S104563,2022-23,False,N/A,False,Retained
S104564,2022-23,False,N/A,False,Retained
S104565,2020-21,False,N/A,False,Retained
S104566,2021-22,False,N/A,False,Retained
S104567,2022-23,False,N/A,False,Retained
S104568,2019-20,False,N/A,False,Retained
S104569,2019-20,False,N/A,False,Retained
S104570,2020-21,False,N/A,False,Retained
S104571,2020-21,False,N/A,False,Retained
S104572,2020-21,False,N/A,False,Retained
S104573,2021-22,False,N/A,False,Retained
S104574,2020-21,False,N/A,False,Retained
S104575,2021-22,False,N/A,False,Retained
S104576,2020-21,False,N/A,False,Retained
S104577,2021-22,True,Poor Academic Performance,True,Dropped
S104578,2022-23,False,N/A,False,Retained
S104579,2020-21,False,N/A,False,Retained
S104580,2021-22,False,N/A,False,Retained
S104581,2022-23,True,Poor Academic Performance,True,Dropped
S104582,2020-21,False,N/A,False,Retained
S104583,2022-23,True,Poor Academic Performance,True,Dropped
S104584,2020-21,False,N/A,False,Retained
S104585,2019-20,False,N/A,False,Retained
S104586,2021-22,False,N/A,False,Retained
S104587,2019-20,False,N/A,False,Retained
S104588,2021-22,False,N/A,False,Retained
S104589,2019-20,False,N/A,False,Retained
S104590,2020-21,False,N/A,False,Retained
S104591,2019-20,False,N/A,False,Retained
S104592,2020-21,False,N/A,False,Retained
S104593,2021-22,False,N/A,False,Retained
S104594,2020-21,False,N/A,False,Retained
S104595,2019-20,False,N/A,False,Retained
S104596,2022-23,False,N/A,False,Retained
S104597,2021-22,False,N/A,False,Retained
S104598,2022-23,False,N/A,False,Retained
S104599,2022-23,False,N/A,False,Retained
S104600,2022-23,False,N/A,False,Retained
S104601,2022-23,False,N/A,False,Retained
S104602,2022-23,False,N/A,False,Retained
S104603,2019-20,False,N/A,False,Retained
S104604,2020-21,False,N/A,False,Retained
S104605,2020-21,False,N/A,False,Retained
S104606,2022-23,False,N/A,False,Retained
S104607,2019-20,False,N/A,False,Retained
S104608,2022-23,False,N/A,False,Retained
S104609,2022-23,True,Low Attendance,True,Dropped
S104610,2021-22,False,N/A,False,Retained
S104611,2019-20,False,N/A,False,Retained
S104612,2022-23,False,N/A,False,Retained
S104613,2020-21,False,N/A,False,Retained
S104614,2021-22,False,N/A,False,Retained
S104615,2022-23,True,Low Attendance,True,Dropped
S104616,2022-23,False,N/A,False,Retained
S104617,2022-23,False,N/A,False,Retained
S104618,2019-20,True,Poor Academic Performance,True,Dropped
S104619,2022-23,False,N/A,False,Retained
S104620,2020-21,False,N/A,False,Retained
S104621,2021-22,False,N/A,False,Retained
S104622,2019-20,False,N/A,False,Retained
S104623,2021-22,False,N/A,False,Retained
S104624,2020-21,True,Poor Academic Performance,True,Dropped
S104625,2022-23,False,N/A,False,Retained
S104626,2019-20,False,N/A,False,Retained
S104627,2022-23,False,N/A,False,Retained
S104628,2019-20,False,N/A,False,Retained
S104629,2022-23,False,N/A,False,Retained
S104630,2020-21,False,N/A,False,Retained
S104631,2020-21,True,Personal Reasons,True,Dropped
S104632,2022-23,False,N/A,False,Retained
S104633,2020-21,False,N/A,False,Retained
S104634,2022-23,False,N/A,False,Retained
S104635,2019-20,True,Financial Issues,True,Dropped
S104636,2020-21,False,N/A,False,Retained
S104637,2019-20,False,N/A,False,Retained
S104638,2022-23,False,N/A,False,Retained
S104639,2019-20,False,N/A,False,Retained
S104640,2021-22,False,N/A,False,Retained
S104641,2022-23,False,N/A,False,Retained
S104642,2020-21,False,N/A,False,Retained
S104643,2020-21,False,N/A,False,Retained
S104644,2021-22,False,N/A,False,Retained
S104645,2022-23,False,N/A,False,Retained
S104646,2022-23,False,N/A,False,Retained
S104647,2022-23,False,N/A,False,Retained
S104648,2022-23,False,N/A,False,Retained
S104649,2019-20,False,N/A,False,Retained
S104650,2022-23,False,N/A,False,Retained
S104651,2019-20,False,N/A,False,Retained
S104652,2019-20,True,Financial Issues,True,Dropped
S104653,2020-21,False,N/A,False,Retained
S104654,2022-23,False,N/A,False,Retained
S104655,2019-20,False,N/A,False,Retained
S104656,2022-23,False,N/A,False,Retained
S104657,2021-22,False,N/A,False,Retained
S104658,2019-20,False,N/A,False,Retained
S104659,2020-21,False,N/A,False,Retained
S104660,2022-23,False,N/A,False,Retained
S104661,2020-21,False,N/A,False,Retained
S104662,2019-20,False,N/A,False,Retained
S104663,2019-20,False,N/A,False,Retained
S104664,2020-21,False,N/A,False,Retained
S104665,2022-23,False,N/A,False,Retained
S104666,2019-20,False,N/A,False,Retained
S104667,2021-22,False,N/A,False,Retained
S104668,2020-21,False,N/A,False,Retained
S104669,2019-20,False,N/A,False,Retained
S104670,2022-23,False,N/A,False,Retained
S104671,2019-20,False,N/A,False,Retained
S104672,2022-23,True,Poor Academic Performance,True,Dropped
S104673,2022-23,False,N/A,False,Retained
S104674,2019-20,False,N/A,False,Retained
S104675,2021-22,False,N/A,False,Retained
S104676,2022-23,True,Low Attendance,True,Dropped
S104677,2020-21,False,N/A,False,Retained
S104678,2022-23,False,N/A,False,Retained
S104679,2022-23,False,N/A,False,Retained
S104680,2021-22,False,N/A,False,Retained
S104681,2022-23,False,N/A,False,Retained
S104682,2019-20,False,N/A,False,Retained
S104683,2021-22,False,N/A,False,Retained
S104684,2022-23,False,N/A,False,Retained
S104685,2019-20,True,Financial Issues,True,Dropped
S104686,2019-20,False,N/A,False,Retained
S104687,2022-23,False,N/A,False,Retained
S104688,2020-21,False,N/A,False,Retained
S104689,2020-21,True,Financial Issues,True,Dropped
S104690,2022-23,False,N/A,False,Retained
S104691,2022-23,False,N/A,False,Retained
S104692,2019-20,False,N/A,False,Retained
S104693,2022-23,False,N/A,False,Retained
S104694,2022-23,False,N/A,False,Retained
S104695,2019-20,True,Poor Academic Performance,True,Dropped
S104696,2022-23,False,N/A,False,Retained
S104697,2022-23,False,N/A,False,Retained
S104698,2022-23,False,N/A,False,Retained
S104699,2019-20,False,N/A,False,Retained
S104700,2022-23,False,N/A,False,Retained
S104701,2020-21,False,N/A,False,Retained
S104702,2022-23,False,N/A,False,Retained
S104703,2020-21,True,Low Attendance,True,Dropped
S104704,2022-23,False,N/A,False,Retained
S104705,2019-20,False,N/A,False,Retained
S104706,2020-21,False,N/A,False,Retained
S104707,2022-23,False,N/A,False,Retained
S104708,2022-23,False,N/A,False,Retained
S104709,2022-23,False,N/A,False,Retained
S104710,2022-23,True,Financial Issues,True,Dropped
S104711,2019-20,False,N/A,False,Retained
S104712,2021-22,False,N/A,False,Retained
S104713,2020-21,False,N/A,False,Retained
S104714,2022-23,False,N/A,False,Retained
S104715,2019-20,False,N/A,False,Retained
S104716,2021-22,False,N/A,False,Retained
S104717,2019-20,False,N/A,False,Retained
S104718,2022-23,False,N/A,False,Retained
S104719,2021-22,False,N/A,False,Retained
S104720,2020-21,False,N/A,False,Retained
S104721,2020-21,False,N/A,False,Retained
S104722,2019-20,False,N/A,False,Retained
S104723,2020-21,True,Poor Academic Performance,True,Dropped
S104724,2020-21,True,Personal Reasons,True,Dropped
S104725,2021-22,False,N/A,False,Retained
S104726,2020-21,False,N/A,False,Retained
S104727,2021-22,False,N/A,False,Retained
S104728,2021-22,False,N/A,False,Retained
S104729,2021-22,True,Personal Reasons,True,Dropped
S104730,2020-21,False,N/A,False,Retained
S104731,2019-20,True,Personal Reasons,True,Dropped
S104732,2019-20,True,Poor Academic Performance,True,Dropped
S104733,2020-21,True,Financial Issues,True,Dropped
S104734,2021-22,False,N/A,False,Retained
S104735,2020-21,False,N/A,False,Retained
S104736,2022-23,False,N/A,False,Retained
S104737,2019-20,True,Poor Academic Performance,True,Dropped
S104738,2021-22,False,N/A,False,Retained
S104739,2020-21,False,N/A,False,Retained
S104740,2021-22,True,Financial Issues,True,Dropped
S104741,2022-23,False,N/A,False,Retained
S104742,2021-22,False,N/A,False,Retained
S104743,2022-23,False,N/A,False,Retained
S104744,2019-20,False,N/A,False,Retained
S104745,2021-22,False,N/A,False,Retained
S104746,2020-21,False,N/A,False,Retained
S104747,2021-22,False,N/A,False,Retained
S104748,2021-22,False,N/A,False,Retained
S104749,2022-23,False,N/A,False,Retained
S104750,2022-23,False,N/A,False,Retained
S104751,2020-21,False,N/A,False,Retained
S104752,2019-20,False,N/A,False,Retained
S104753,2019-20,False,N/A,False,Retained
S104754,2022-23,False,N/A,False,Retained
S104755,2020-21,False,N/A,False,Retained
S104756,2021-22,False,N/A,False,Retained
S104757,2020-21,False,N/A,False,Retained
S104758,2020-21,False,N/A,False,Retained
S104759,2020-21,False,N/A,False,Retained
S104760,2019-20,False,N/A,False,Retained
S104761,2021-22,False,N/A,False,Retained
S104762,2020-21,False,N/A,False,Retained
S104763,2019-20,False,N/A,False,Retained
S104764,2019-20,False,N/A,False,Retained
S104765,2022-23,False,N/A,False,Retained
S104766,2021-22,False,N/A,False,Retained
S104767,2020-21,False,N/A,False,Retained
S104768,2021-22,False,N/A,False,Retained
S104769,2022-23,False,N/A,False,Retained
S104770,2022-23,False,N/A,False,Retained
S104771,2020-21,False,N/A,False,Retained
S104772,2019-20,False,N/A,False,Retained
S104773,2022-23,False,N/A,False,Retained
S104774,2019-20,False,N/A,False,Retained
S104775,2022-23,False,N/A,False,Retained
S104776,2021-22,False,N/A,False,Retained
S104777,2020-21,False,N/A,False,Retained
S104778,2022-23,False,N/A,False,Retained
S104779,2021-22,False,N/A,False,Retained
S104780,2022-23,False,N/A,False,Retained
S104781,2020-21,False,N/A,False,Retained
S104782,2021-22,False,N/A,False,Retained
S104783,2019-20,False,N/A,False,Retained
S104784,2022-23,False,N/A,False,Retained
S104785,2022-23,False,N/A,False,Retained
S104786,2021-22,False,N/A,False,Retained
S104787,2020-21,False,N/A,False,Retained
S104788,2022-23,False,N/A,False,Retained
S104789,2021-22,False,N/A,False,Retained
S104790,2020-21,False,N/A,False,Retained
S104791,2022-23,False,N/A,False,Retained
S104792,2021-22,False,N/A,False,Retained
S104793,2020-21,False,N/A,False,Retained
S104794,2022-23,False,N/A,False,Retained
S104795,2022-23,False,N/A,False,Retained
S104796,2020-21,False,N/A,False,Retained
S104797,2020-21,False,N/A,False,Retained
S104798,2021-22,False,N/A,False,Retained
S104799,2022-23,False,N/A,False,Retained
S104800,2022-23,False,N/A,False,Retained
S104801,2021-22,False,N/A,False,Retained
S104802,2022-23,False,N/A,False,Retained
S104803,2022-23,False,N/A,False,Retained
S104804,2022-23,False,N/A,False,Retained
S104805,2019-20,False,N/A,False,Retained
S104806,2020-21,True,Low Attendance,True,Dropped
S104807,2019-20,True,Low Attendance,True,Dropped
S104808,2019-20,False,N/A,False,Retained
S104809,2020-21,False,N/A,False,Retained
S104810,2019-20,False,N/A,False,Retained
S104811,2021-22,False,N/A,False,Retained
S104812,2019-20,True,Personal Reasons,True,Dropped
S104813,2021-22,False,N/A,False,Retained
S104814,2020-21,False,N/A,False,Retained
S104815,2022-23,False,N/A,False,Retained
S104816,2020-21,False,N/A,False,Retained
S104817,2020-21,False,N/A,False,Retained
S104818,2019-20,False,N/A,False,Retained
S104819,2020-21,True,Financial Issues,True,Dropped
S104820,2020-21,False,N/A,False,Retained
S104821,2021-22,False,N/A,False,Retained
S104822,2022-23,False,N/A,False,Retained
S104823,2019-20,False,N/A,False,Retained
S104824,2022-23,False,N/A,False,Retained
S104825,2022-23,False,N/A,False,Retained
S104826,2022-23,True,Financial Issues,True,Dropped
S104827,2019-20,False,N/A,False,Retained
S104828,2020-21,False,N/A,False,Retained
S104829,2022-23,False,N/A,False,Retained
S104830,2019-20,False,N/A,False,Retained
S104831,2020-21,False,N/A,False,Retained
S104832,2022-23,False,N/A,False,Retained
S104833,2021-22,True,Financial Issues,True,Dropped
S104834,2019-20,False,N/A,False,Retained
S104835,2022-23,False,N/A,False,Retained
S104836,2019-20,False,N/A,False,Retained
S104837,2021-22,False,N/A,False,Retained
S104838,2019-20,True,Low Attendance,True,Dropped
S104839,2020-21,False,N/A,False,Retained
S104840,2022-23,False,N/A,False,Retained
S104841,2019-20,False,N/A,False,Retained
S104842,2019-20,False,N/A,False,Retained
S104843,2022-23,True,Low Attendance,True,Dropped
S104844,2021-22,False,N/A,False,Retained
S104845,2021-22,False,N/A,False,Retained
S104846,2022-23,False,N/A,False,Retained
S104847,2022-23,False,N/A,False,Retained
S104848,2020-21,False,N/A,False,Retained
S104849,2019-20,False,N/A,False,Retained
S104850,2019-20,True,Low Attendance,True,Dropped
S104851,2021-22,False,N/A,False,Retained
S104852,2020-21,False,N/A,False,Retained
S104853,2019-20,True,Financial Issues,True,Dropped
S104854,2020-21,False,N/A,False,Retained
S104855,2022-23,False,N/A,False,Retained
S104856,2019-20,False,N/A,False,Retained
S104857,2022-23,False,N/A,False,Retained
S104858,2021-22,False,N/A,False,Retained
S104859,2021-22,False,N/A,False,Retained
S104860,2022-23,False,N/A,False,Retained
S104861,2021-22,True,Poor Academic Performance,True,Dropped
S104862,2022-23,False,N/A,False,Retained
S104863,2022-23,True,Financial Issues,True,Dropped
S104864,2022-23,False,N/A,False,Retained
S104865,2021-22,False,N/A,False,Retained
S104866,2021-22,False,N/A,False,Retained
S104867,2021-22,False,N/A,False,Retained
S104868,2022-23,False,N/A,False,Retained
S104869,2020-21,True,Personal Reasons,True,Dropped
S104870,2021-22,False,N/A,False,Retained
S104871,2020-21,False,N/A,False,Retained
S104872,2021-22,False,N/A,False,Retained
S104873,2019-20,False,N/A,False,Retained
S104874,2019-20,False,N/A,False,Retained
S104875,2019-20,False,N/A,False,Retained
S104876,2020-21,False,N/A,False,Retained
S104877,2021-22,False,N/A,False,Retained
S104878,2022-23,False,N/A,False,Retained
S104879,2020-21,False,N/A,False,Retained
S104880,2021-22,False,N/A,False,Retained
S104881,2019-20,False,N/A,False,Retained
S104882,2020-21,False,N/A,False,Retained
S104883,2021-22,False,N/A,False,Retained
S104884,2022-23,True,Personal Reasons,True,Dropped
S104885,2020-21,False,N/A,False,Retained
S104886,2022-23,False,N/A,False,Retained
S104887,2020-21,False,N/A,False,Retained
S104888,2019-20,False,N/A,False,Retained
S104889,2019-20,False,N/A,False,Retained
S104890,2019-20,False,N/A,False,Retained
S104891,2022-23,False,N/A,False,Retained
S104892,2019-20,True,Personal Reasons,True,Dropped
S104893,2022-23,False,N/A,False,Retained
S104894,2022-23,False,N/A,False,Retained
S104895,2022-23,False,N/A,False,Retained
S104896,2019-20,False,N/A,False,Retained
S104897,2021-22,False,N/A,False,Retained
S104898,2022-23,False,N/A,False,Retained
S104899,2021-22,False,N/A,False,Retained
S104900,2022-23,False,N/A,False,Retained
S104901,2019-20,False,N/A,False,Retained
S104902,2019-20,False,N/A,False,Retained
S104903,2019-20,False,N/A,False,Retained
S104904,2020-21,False,N/A,False,Retained
S104905,2019-20,False,N/A,False,Retained
S104906,2021-22,False,N/A,False,Retained
S104907,2022-23,False,N/A,False,Retained
S104908,2021-22,False,N/A,False,Retained
S104909,2020-21,False,N/A,False,Retained
S104910,2021-22,False,N/A,False,Retained
S104911,2022-23,False,N/A,False,Retained
S104912,2022-23,False,N/A,False,Retained
S104913,2019-20,False,N/A,False,Retained
S104914,2020-21,False,N/A,False,Retained
S104915,2020-21,False,N/A,False,Retained
S104916,2021-22,False,N/A,False,Retained
S104917,2019-20,False,N/A,False,Retained
S104918,2019-20,False,N/A,False,Retained
S104919,2019-20,False,N/A,False,Retained
S104920,2022-23,False,N/A,False,Retained
S104921,2020-21,False,N/A,False,Retained
S104922,2021-22,False,N/A,False,Retained
S104923,2021-22,False,N/A,False,Retained
S104924,2021-22,True,Financial Issues,True,Dropped
S104925,2019-20,False,N/A,False,Retained
S104926,2020-21,False,N/A,False,Retained
S104927,2020-21,False,N/A,False,Retained
S104928,2022-23,False,N/A,False,Retained
S104929,2022-23,False,N/A,False,Retained
S104930,2022-23,False,N/A,False,Retained
S104931,2021-22,False,N/A,False,Retained
S104932,2021-22,False,N/A,False,Retained
S104933,2020-21,False,N/A,False,Retained
S104934,2022-23,False,N/A,False,Retained
S104935,2021-22,False,N/A,False,Retained
S104936,2022-23,True,Low Attendance,True,Dropped
S104937,2022-23,False,N/A,False,Retained
S104938,2020-21,False,N/A,False,Retained
S104939,2020-21,True,Financial Issues,True,Dropped
S104940,2021-22,False,N/A,False,Retained
S104941,2020-21,False,N/A,False,Retained
S104942,2022-23,False,N/A,False,Retained
S104943,2020-21,False,N/A,False,Retained
S104944,2022-23,False,N/A,False,Retained
S104945,2022-23,False,N/A,False,Retained
S104946,2021-22,False,N/A,False,Retained
S104947,2021-22,False,N/A,False,Retained
S104948,2021-22,True,Poor Academic Performance,True,Dropped
S104949,2022-23,False,N/A,False,Retained
S104950,2020-21,False,N/A,False,Retained
S104951,2021-22,False,N/A,False,Retained
S104952,2021-22,False,N/A,False,Retained
S104953,2020-21,False,N/A,False,Retained
S104954,2020-21,False,N/A,False,Retained
S104955,2021-22,False,N/A,False,Retained
S104956,2022-23,False,N/A,False,Retained
S104957,2022-23,False,N/A,False,Retained
S104958,2021-22,False,N/A,False,Retained
S104959,2020-21,False,N/A,False,Retained
S104960,2022-23,False,N/A,False,Retained
S104961,2020-21,False,N/A,False,Retained
S104962,2019-20,False,N/A,False,Retained
S104963,2020-21,False,N/A,False,Retained
S104964,2020-21,False,N/A,False,Retained
S104965,2019-20,False,N/A,False,Retained
S104966,2022-23,False,N/A,False,Retained
S104967,2022-23,False,N/A,False,Retained
S104968,2022-23,False,N/A,False,Retained
S104969,2021-22,False,N/A,False,Retained
